source_paper,source_id,source_text,group_id,group_label
pri_2010,disclosure.E1f_iv,Is the information disclosed in an itemized format (as opposed to an aggregated or lump-sum amount)?,g_080,Principal disclosures itemize amounts (vs aggregated/lump-sum)
pri_2010,disclosure.E1g_i,Are principals required to disclose information on the issue lobbied by the general issues lobbied?,g_063,Subject of lobbying / general issues are disclosed
pri_2010,disclosure.E1g_ii,Are principals required to disclose information on the issue lobbied by the specific bill number or legislation ID?,g_064,Specific bill number / legislation ID is disclosed for each lobbying issue
pri_2010,disclosure.E1h_i,Reporting frequency option: Monthly.,g_085,Principal reporting frequency option: monthly
pri_2010,disclosure.E1h_ii,Reporting frequency option: Quarterly.,g_086,Principal reporting frequency option: quarterly
pri_2010,disclosure.E1h_iii,Reporting frequency option: Tri-annually (linked with legislative calendar).,g_087,Principal reporting frequency option: tri-annually (legislative-calendar-linked)
pri_2010,disclosure.E1h_iv,Reporting frequency option: Semi-annually.,g_088,Principal reporting frequency option: semi-annually
pri_2010,disclosure.E1h_v,Reporting frequency option: Annually.,g_089,Principal reporting frequency option: annually
pri_2010,disclosure.E1h_vi,Reporting frequency option: Other (free-text).,g_090,Principal reporting frequency option: other (free-text)
pri_2010,disclosure.E1i,Are principals required to disclose contacts?,g_097,Principal must disclose lobbying contacts (meetings/communications)
pri_2010,disclosure.E1j,Are principals required to disclose major financial contributors?,g_099,Principal must disclose major financial contributors
pri_2010,disclosure.E2a,Are lobbyists required to disclose?,g_062,Lobbyists are required to file disclosure reports
pri_2010,disclosure.E2b,Are lobbyists required to disclose their address and phone number?,g_073,Lobbyist address and phone number are disclosed
pri_2010,disclosure.E2c,Are lobbyists required to disclose the names of all the principals represented?,g_074,Lobbyist must list names of all principals represented
pri_2010,disclosure.E2d,Are lobbyists required to disclose the address and phone number of the principals represented?,g_075,Lobbyist must disclose address and phone number of principals represented
pri_2010,disclosure.E2e,Are lobbyists required to disclose the nature of the principal's business (public or private)?,g_076,Lobbyist must disclose nature of principal's business (public or private)
pri_2010,disclosure.E2f_i,Required component of disclosure report: Direct lobbying costs (compensation).,g_081,Direct lobbying costs (compensation) reported on lobbyist disclosures
pri_2010,disclosure.E2f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,g_082,Indirect lobbying costs (non-compensation) reported on lobbyist disclosures
pri_2010,disclosure.E2f_iii,"Required component of disclosure report: Other costs such as gifts, entertainment, transportation, and lodging.",g_083,"Other costs (gifts, entertainment, transportation, lodging) reported on lobbyist disclosures"
pri_2010,disclosure.E2f_iv,Is the information disclosed in an itemized format (as opposed to an aggregated or lump-sum amount)?,g_084,Lobbyist disclosures itemize amounts (vs aggregated/lump-sum)
pri_2010,disclosure.E2g_i,Are lobbyists required to disclose information on the issue lobbied by the general issues lobbied?,g_063,Subject of lobbying / general issues are disclosed
pri_2010,disclosure.E2g_ii,Are lobbyists required to disclose information on the issue lobbied by the specific bill number or legislation ID?,g_064,Specific bill number / legislation ID is disclosed for each lobbying issue
pri_2010,disclosure.E2h_i,Reporting frequency option: Monthly.,g_091,Lobbyist reporting frequency option: monthly
pri_2010,disclosure.E2h_ii,Reporting frequency option: Quarterly.,g_092,Lobbyist reporting frequency option: quarterly
pri_2010,disclosure.E2h_iii,Reporting frequency option: Tri-annually (linked with legislative calendar).,g_093,Lobbyist reporting frequency option: tri-annually (legislative-calendar-linked)
pri_2010,disclosure.E2h_iv,Reporting frequency option: Semi-annually.,g_094,Lobbyist reporting frequency option: semi-annually
pri_2010,disclosure.E2h_v,Reporting frequency option: Annually.,g_095,Lobbyist reporting frequency option: annually
pri_2010,disclosure.E2h_vi,Reporting frequency option: Other (free-text).,g_096,Lobbyist reporting frequency option: other (free-text)
pri_2010,disclosure.E2i,Are lobbyists required to disclose contacts?,g_098,Lobbyist must disclose lobbying contacts (meetings/communications)
